,Country Code,Months Code,Year,Temp_Change,clusters,cluster
6964,258,7018,2006,0.31,1,purple
6965,258,7018,2007,0.684,1,purple
6966,258,7018,2008,0.5,1,purple
6967,258,7018,2009,0.77,1,purple
6968,258,7018,2010,0.805,1,purple
6969,258,7018,2011,0.382,1,purple
6970,258,7018,2012,0.627,1,purple
6971,258,7018,2013,0.412,1,purple
6972,258,7018,2014,0.565,1,purple
6973,258,7018,2015,0.823,1,purple
6974,258,7018,2016,0.895,1,purple
6975,258,7018,2017,0.761,1,purple
6976,258,7018,2018,0.479,1,purple
6977,258,7018,2019,0.747,1,purple
6978,258,7018,2020,1.303,1,purple
7019,258,7019,2001,0.574,1,purple
7020,258,7019,2002,0.634,1,purple
7021,258,7019,2003,0.6,1,purple
7022,258,7019,2004,0.296,1,purple
7023,258,7019,2005,0.581,1,purple
7024,258,7019,2006,0.655,1,purple
7025,258,7019,2007,0.245,1,purple
7026,258,7019,2008,0.142,1,purple
7027,258,7019,2009,0.656,1,purple
7028,258,7019,2010,0.231,1,purple
7029,258,7019,2011,0.505,1,purple
7030,258,7019,2012,0.873,1,purple
7031,258,7019,2013,0.796,1,purple
7032,258,7019,2014,0.639,1,purple
7033,258,7019,2015,1.038,1,purple
7034,258,7019,2016,0.693,1,purple
7035,258,7019,2017,0.798,1,purple
7036,258,7019,2018,0.511,1,purple
7037,258,7019,2019,1.08,1,purple
7038,258,7019,2020,0.863,1,purple
7079,258,7020,2001,0.471,1,purple
7080,258,7020,2002,0.573,1,purple
7081,258,7020,2003,0.689,1,purple
7082,258,7020,2004,0.374,1,purple
7083,258,7020,2005,0.656,1,purple
7084,258,7020,2006,0.441,1,purple
7085,258,7020,2007,0.699,1,purple
7086,258,7020,2008,0.166,1,purple
7087,258,7020,2009,0.421,1,purple
7088,258,7020,2010,0.931,1,purple
7089,258,7020,2011,0.327,1,purple
7090,258,7020,2012,0.492,1,purple
7091,258,7020,2013,0.587,1,purple
7092,258,7020,2014,0.611,1,purple
7093,258,7020,2015,0.87,1,purple
7094,258,7020,2016,0.963,1,purple
7095,258,7020,2017,0.702,1,purple
7096,258,7020,2018,0.532,1,purple
7097,258,7020,2019,0.766,1,purple
7098,258,7020,2020,1.154,1,purple
7859,30,7016,2001,0.292,2,dark purple
7860,30,7016,2002,0.643,2,dark purple
7861,30,7016,2003,-0.245,2,dark purple
7862,30,7016,2004,1.398,2,dark purple
7863,30,7016,2005,1.422,2,dark purple
7864,30,7016,2006,0.612,2,dark purple
7865,30,7016,2007,-0.033,2,dark purple
7866,30,7016,2008,-0.458,2,dark purple
7867,30,7016,2009,0.391,2,dark purple
7868,30,7016,2010,1.763,2,dark purple
7869,30,7016,2011,1.473,2,dark purple
7870,30,7016,2012,0.219,2,dark purple
7871,30,7016,2013,0.669,2,dark purple
7872,30,7016,2014,0.24,2,dark purple
7873,30,7016,2015,-0.34,2,dark purple
7874,30,7016,2016,-0.984,2,dark purple
7875,30,7016,2017,0.979,2,dark purple
7876,30,7016,2018,0.254,2,dark purple
7877,30,7016,2019,1.458,2,dark purple
7878,30,7016,2020,0.156,2,dark purple
7919,30,7017,2001,-0.843,2,dark purple
7920,30,7017,2002,2.606,2,dark purple
7921,30,7017,2003,-0.051,2,dark purple
7922,30,7017,2004,0.264,2,dark purple
7923,30,7017,2005,0.695,2,dark purple
7924,30,7017,2006,0.244,2,dark purple
7925,30,7017,2007,-0.061,2,dark purple
7926,30,7017,2008,0.98,2,dark purple
7927,30,7017,2009,1.521,2,dark purple
7928,30,7017,2010,0.638,2,dark purple
7929,30,7017,2011,-1.516,2,dark purple
7930,30,7017,2012,-0.369,2,dark purple
7931,30,7017,2013,-0.524,2,dark purple
7932,30,7017,2014,0.463,2,dark purple
7933,30,7017,2015,-0.043,2,dark purple
7934,30,7017,2016,0.57,2,dark purple
7935,30,7017,2017,0.702,2,dark purple
7936,30,7017,2018,1.794,2,dark purple
7937,30,7017,2019,0.795,2,dark purple
7938,30,7017,2020,1.432,2,dark purple
7979,30,7018,2001,-0.542,2,dark purple
7980,30,7018,2002,1.144,2,dark purple
7981,30,7018,2003,-0.918,2,dark purple
7982,30,7018,2004,-2.422,2,dark purple
7983,30,7018,2005,-0.487,2,dark purple
7984,30,7018,2006,-0.514,2,dark purple
7985,30,7018,2007,2.58,2,dark purple
7986,30,7018,2008,0.409,2,dark purple
7987,30,7018,2009,1.844,2,dark purple
7988,30,7018,2010,0.247,2,dark purple
7989,30,7018,2011,1.438,2,dark purple
7990,30,7018,2012,-1.101,2,dark purple
7991,30,7018,2013,3.48,2,dark purple
7992,30,7018,2014,0.452,2,dark purple
7993,30,7018,2015,-1.133,2,dark purple
7994,30,7018,2016,0.363,2,dark purple
7995,30,7018,2017,-0.404,2,dark purple
7996,30,7018,2018,3.08,2,dark purple
7997,30,7018,2019,-0.403,2,dark purple
7998,30,7018,2020,0.552,2,dark purple
8039,30,7019,2001,0.895,2,dark purple
8040,30,7019,2002,0.697,2,dark purple
8041,30,7019,2003,-0.639,2,dark purple
8042,30,7019,2004,1.325,2,dark purple
8043,30,7019,2005,1.923,2,dark purple
8044,30,7019,2006,-0.611,2,dark purple
8045,30,7019,2007,0.288,2,dark purple
8046,30,7019,2008,1.539,2,dark purple
8047,30,7019,2009,1.659,2,dark purple
8048,30,7019,2010,0.653,2,dark purple
8049,30,7019,2011,1.557,2,dark purple
8050,30,7019,2012,0.441,2,dark purple
8051,30,7019,2013,3.377,2,dark purple
8052,30,7019,2014,1.08,2,dark purple
8053,30,7019,2015,1.176,2,dark purple
8054,30,7019,2016,0.968,2,dark purple
8055,30,7019,2017,1.815,2,dark purple
8056,30,7019,2018,0.676,2,dark purple
8057,30,7019,2019,0.703,2,dark purple
8058,30,7019,2020,0.975,2,dark purple
8099,30,7020,2001,-0.049,2,dark purple
8100,30,7020,2002,1.272,2,dark purple
8101,30,7020,2003,-0.463,2,dark purple
8102,30,7020,2004,0.141,2,dark purple
8103,30,7020,2005,0.888,2,dark purple
8104,30,7020,2006,-0.067,2,dark purple
8105,30,7020,2007,0.694,2,dark purple
8106,30,7020,2008,0.617,2,dark purple
8107,30,7020,2009,1.354,2,dark purple
8108,30,7020,2010,0.825,2,dark purple
8109,30,7020,2011,0.738,2,dark purple
8110,30,7020,2012,-0.202,2,dark purple
8111,30,7020,2013,1.75,2,dark purple
8112,30,7020,2014,0.559,2,dark purple
8113,30,7020,2015,-0.085,2,dark purple
8114,30,7020,2016,0.229,2,dark purple
8115,30,7020,2017,0.773,2,dark purple
8116,30,7020,2018,1.451,2,dark purple
8117,30,7020,2019,0.638,2,dark purple
8118,30,7020,2020,0.779,2,dark purple
8868,8,7016,2002,0.724,2,dark purple
8869,8,7016,2003,0.919,2,dark purple
8870,8,7016,2004,0.472,2,dark purple
8871,8,7016,2005,0.236,2,dark purple
8872,8,7016,2006,0.333,2,dark purple
8873,8,7016,2007,0.629,2,dark purple
8874,8,7016,2008,0.132,2,dark purple
8875,8,7016,2009,0.252,2,dark purple
8876,8,7016,2010,1.065,2,dark purple
8877,8,7016,2011,0.598,2,dark purple
8878,8,7016,2012,0.34,2,dark purple
8879,8,7016,2013,0.66,2,dark purple
8880,8,7016,2014,0.756,2,dark purple
8881,8,7016,2015,0.972,2,dark purple
8882,8,7016,2016,1.253,2,dark purple
8883,8,7016,2017,0.795,2,dark purple
8884,8,7016,2018,0.8,2,dark purple
8885,8,7016,2019,0.575,2,dark purple
8886,8,7016,2020,1.404,2,dark purple
8927,8,7017,2002,0.377,2,dark purple
8928,8,7017,2003,0.853,2,dark purple
8929,8,7017,2004,0.356,2,dark purple
8930,8,7017,2005,1.302,2,dark purple
8931,8,7017,2006,0.421,2,dark purple
8932,8,7017,2007,1.095,2,dark purple
8933,8,7017,2008,-0.346,2,dark purple
8934,8,7017,2009,-0.084,2,dark purple
8935,8,7017,2010,1.659,2,dark purple
8936,8,7017,2011,0.019,2,dark purple
8937,8,7017,2012,0.316,2,dark purple
8938,8,7017,2013,0.5,2,dark purple
8939,8,7017,2014,0.242,2,dark purple
8940,8,7017,2015,0.576,2,dark purple
8941,8,7017,2016,0.925,2,dark purple
8942,8,7017,2017,0.56,2,dark purple
8943,8,7017,2018,0.414,2,dark purple
8944,8,7017,2019,0.539,2,dark purple
8945,8,7017,2020,1.084,2,dark purple
8986,8,7018,2002,0.381,2,dark purple
8987,8,7018,2003,0.289,2,dark purple
8988,8,7018,2004,0.248,2,dark purple
8989,8,7018,2005,0.552,2,dark purple
8990,8,7018,2006,0.287,2,dark purple
8991,8,7018,2007,0.728,2,dark purple
8992,8,7018,2008,0.415,2,dark purple
8993,8,7018,2009,0.626,2,dark purple
8994,8,7018,2010,0.714,2,dark purple
8995,8,7018,2011,0.41,2,dark purple
8996,8,7018,2012,0.552,2,dark purple
8997,8,7018,2013,0.333,2,dark purple
8998,8,7018,2014,0.339,2,dark purple
8999,8,7018,2015,0.697,2,dark purple
9000,8,7018,2016,0.696,2,dark purple
9001,8,7018,2017,0.606,2,dark purple
9002,8,7018,2018,0.373,2,dark purple
9003,8,7018,2019,0.816,2,dark purple
9004,8,7018,2020,1.142,2,dark purple
9045,8,7019,2002,0.515,2,dark purple
9046,8,7019,2003,0.541,2,dark purple
9047,8,7019,2004,0.248,2,dark purple
9048,8,7019,2005,0.516,2,dark purple
9049,8,7019,2006,0.486,2,dark purple
9050,8,7019,2007,0.096,2,dark purple
9051,8,7019,2008,0.141,2,dark purple
9052,8,7019,2009,0.494,2,dark purple
9053,8,7019,2010,0.406,2,dark purple
9054,8,7019,2011,0.501,2,dark purple
9055,8,7019,2012,0.729,2,dark purple
9056,8,7019,2013,0.732,2,dark purple
9057,8,7019,2014,0.612,2,dark purple
9058,8,7019,2015,1.0,2,dark purple
9059,8,7019,2016,0.682,2,dark purple
9060,8,7019,2017,0.698,2,dark purple
9061,8,7019,2018,0.436,2,dark purple
9062,8,7019,2019,1.122,2,dark purple
9063,8,7019,2020,0.761,2,dark purple
9104,8,7020,2002,0.499,2,dark purple
9105,8,7020,2003,0.65,2,dark purple
9106,8,7020,2004,0.331,2,dark purple
9107,8,7020,2005,0.651,2,dark purple
9108,8,7020,2006,0.382,2,dark purple
9109,8,7020,2007,0.637,2,dark purple
9110,8,7020,2008,0.085,2,dark purple
9111,8,7020,2009,0.322,2,dark purple
9112,8,7020,2010,0.961,2,dark purple
9113,8,7020,2011,0.382,2,dark purple
9114,8,7020,2012,0.484,2,dark purple
9115,8,7020,2013,0.556,2,dark purple
9116,8,7020,2014,0.487,2,dark purple
9117,8,7020,2015,0.811,2,dark purple
9118,8,7020,2016,0.889,2,dark purple
9119,8,7020,2017,0.665,2,dark purple
9120,8,7020,2018,0.506,2,dark purple
9121,8,7020,2019,0.763,2,dark purple
9122,8,7020,2020,1.098,2,dark purple
9883,9,7016,2001,0.545,2,dark purple
9884,9,7016,2002,0.207,2,dark purple
9885,9,7016,2003,0.259,2,dark purple
9886,9,7016,2004,0.198,2,dark purple
9887,9,7016,2005,0.549,2,dark purple
9888,9,7016,2006,0.375,2,dark purple
9889,9,7016,2007,0.35,2,dark purple
9890,9,7016,2008,0.599,2,dark purple
9891,9,7016,2009,0.709,2,dark purple
9892,9,7016,2010,0.267,2,dark purple
9893,9,7016,2011,0.365,2,dark purple
9894,9,7016,2012,1.019,2,dark purple
9895,9,7016,2013,0.628,2,dark purple
9896,9,7016,2014,1.141,2,dark purple
9897,9,7016,2015,0.406,2,dark purple
9898,9,7016,2016,1.147,2,dark purple
9899,9,7016,2017,1.36,2,dark purple
9900,9,7016,2018,1.132,2,dark purple
9901,9,7016,2019,0.441,2,dark purple
9902,9,7016,2020,0.743,2,dark purple
9943,9,7017,2001,0.094,2,dark purple
9944,9,7017,2002,0.274,2,dark purple
9945,9,7017,2003,0.386,2,dark purple
9946,9,7017,2004,0.237,2,dark purple
9947,9,7017,2005,-0.269,2,dark purple
9948,9,7017,2006,0.006,2,dark purple
9949,9,7017,2007,-0.407,2,dark purple
9950,9,7017,2008,0.188,2,dark purple
9951,9,7017,2009,1.662,2,dark purple
9952,9,7017,2010,0.257,2,dark purple
9953,9,7017,2011,0.327,2,dark purple
9954,9,7017,2012,0.715,2,dark purple
9955,9,7017,2013,0.221,2,dark purple
9956,9,7017,2014,-0.086,2,dark purple
9957,9,7017,2015,1.736,2,dark purple
9958,9,7017,2016,-0.271,2,dark purple
9959,9,7017,2017,0.562,2,dark purple
9960,9,7017,2018,1.497,2,dark purple
9961,9,7017,2019,0.538,2,dark purple
9962,9,7017,2020,1.588,2,dark purple
10003,9,7018,2001,0.826,2,dark purple
10004,9,7018,2002,-0.111,2,dark purple
10005,9,7018,2003,0.671,2,dark purple
10006,9,7018,2004,0.663,2,dark purple
10007,9,7018,2005,0.568,2,dark purple
10008,9,7018,2006,1.04,2,dark purple
10009,9,7018,2007,-1.553,2,dark purple
10010,9,7018,2008,0.411,2,dark purple
10011,9,7018,2009,0.364,2,dark purple
10012,9,7018,2010,-0.417,2,dark purple
10013,9,7018,2011,-0.393,2,dark purple
10014,9,7018,2012,-0.044,2,dark purple
10015,9,7018,2013,0.211,2,dark purple
10016,9,7018,2014,1.181,2,dark purple
10017,9,7018,2015,1.784,2,dark purple
10018,9,7018,2016,0.415,2,dark purple
10019,9,7018,2017,1.549,2,dark purple
10020,9,7018,2018,-0.489,2,dark purple
10021,9,7018,2019,0.84,2,dark purple
10022,9,7018,2020,0.416,2,dark purple
10063,9,7019,2001,0.103,2,dark purple
10064,9,7019,2002,0.665,2,dark purple
10065,9,7019,2003,1.055,2,dark purple
10066,9,7019,2004,0.437,2,dark purple
10067,9,7019,2005,-0.162,2,dark purple
10068,9,7019,2006,0.611,2,dark purple
10069,9,7019,2007,0.619,2,dark purple
10070,9,7019,2008,0.891,2,dark purple
10071,9,7019,2009,0.206,2,dark purple
10072,9,7019,2010,0.061,2,dark purple
10073,9,7019,2011,0.862,2,dark purple
10074,9,7019,2012,1.163,2,dark purple
10075,9,7019,2013,0.422,2,dark purple
10076,9,7019,2014,1.37,2,dark purple
10077,9,7019,2015,-0.36,2,dark purple
10078,9,7019,2016,0.377,2,dark purple
10079,9,7019,2017,0.567,2,dark purple
10080,9,7019,2018,0.991,2,dark purple
10081,9,7019,2019,0.838,2,dark purple
10082,9,7019,2020,1.413,2,dark purple
10123,9,7020,2001,0.392,2,dark purple
10124,9,7020,2002,0.259,2,dark purple
10125,9,7020,2003,0.593,2,dark purple
10126,9,7020,2004,0.384,2,dark purple
10127,9,7020,2005,0.171,2,dark purple
10128,9,7020,2006,0.508,2,dark purple
10129,9,7020,2007,-0.248,2,dark purple
10130,9,7020,2008,0.522,2,dark purple
10131,9,7020,2009,0.735,2,dark purple
10132,9,7020,2010,0.042,2,dark purple
10133,9,7020,2011,0.29,2,dark purple
10134,9,7020,2012,0.713,2,dark purple
10135,9,7020,2013,0.37,2,dark purple
10136,9,7020,2014,0.901,2,dark purple
10137,9,7020,2015,0.892,2,dark purple
10138,9,7020,2016,0.417,2,dark purple
10139,9,7020,2017,1.01,2,dark purple
10140,9,7020,2018,0.783,2,dark purple
10141,9,7020,2019,0.664,2,dark purple
10142,9,7020,2020,1.04,2,dark purple
10500,1,7016,2001,1.832,2,dark purple
10501,1,7016,2002,1.863,2,dark purple
10502,1,7016,2003,-0.185,2,dark purple
10503,1,7016,2004,2.201,2,dark purple
10504,1,7016,2005,-0.637,2,dark purple
10505,1,7016,2006,1.322,2,dark purple
10506,1,7016,2007,-0.007,2,dark purple
10507,1,7016,2008,-2.14,2,dark purple
10508,1,7016,2009,1.32,2,dark purple
10509,1,7016,2010,3.743,2,dark purple
10510,1,7016,2011,2.085,2,dark purple
10511,1,7016,2012,-0.417,2,dark purple
10512,1,7016,2013,2.212,2,dark purple
10513,1,7016,2014,-0.194,2,dark purple
10514,1,7016,2015,2.758,2,dark purple
10515,1,7016,2016,1.95,2,dark purple
10516,1,7016,2017,-1.785,2,dark purple
10517,1,7016,2018,3.485,2,dark purple
10518,1,7016,2019,2.672,2,dark purple
10519,1,7016,2020,2.152,2,dark purple
10529,1,7017,2001,1.938,2,dark purple
10530,1,7017,2002,0.235,2,dark purple
10531,1,7017,2003,-0.77,2,dark purple
10532,1,7017,2004,0.725,2,dark purple
10533,1,7017,2005,0.808,2,dark purple
10534,1,7017,2006,1.713,2,dark purple
10535,1,7017,2007,-0.055,2,dark purple
10536,1,7017,2008,2.836,2,dark purple
10537,1,7017,2009,-0.002,2,dark purple
10538,1,7017,2010,1.248,2,dark purple
10539,1,7017,2011,0.255,2,dark purple
10540,1,7017,2012,0.912,2,dark purple
10541,1,7017,2013,1.907,2,dark purple
10542,1,7017,2014,2.413,2,dark purple
10543,1,7017,2015,0.848,2,dark purple
10544,1,7017,2016,2.021,2,dark purple
10545,1,7017,2017,1.152,2,dark purple
10546,1,7017,2018,3.065,2,dark purple
10547,1,7017,2019,0.864,2,dark purple
10548,1,7017,2020,1.714,2,dark purple
10558,1,7018,2001,1.647,2,dark purple
10559,1,7018,2002,0.717,2,dark purple
10560,1,7018,2003,0.532,2,dark purple
10561,1,7018,2004,0.796,2,dark purple
10562,1,7018,2005,1.3,2,dark purple
10563,1,7018,2006,2.691,2,dark purple
10564,1,7018,2007,1.132,2,dark purple
10565,1,7018,2008,1.392,2,dark purple
10566,1,7018,2009,0.189,2,dark purple
10567,1,7018,2010,2.858,2,dark purple
10568,1,7018,2011,1.43,2,dark purple
10569,1,7018,2012,1.86,2,dark purple
10570,1,7018,2013,0.598,2,dark purple
10571,1,7018,2014,2.375,2,dark purple
10572,1,7018,2015,2.435,2,dark purple
10573,1,7018,2016,1.718,2,dark purple
10574,1,7018,2017,2.611,2,dark purple
10575,1,7018,2018,2.498,2,dark purple
10576,1,7018,2019,2.345,2,dark purple
10577,1,7018,2020,1.321,2,dark purple
10587,1,7019,2001,0.426,2,dark purple
10588,1,7019,2002,2.234,2,dark purple
10589,1,7019,2003,1.045,2,dark purple
10590,1,7019,2004,0.958,2,dark purple
10591,1,7019,2005,0.704,2,dark purple
10592,1,7019,2006,0.91,2,dark purple
10593,1,7019,2007,1.741,2,dark purple
10594,1,7019,2008,1.184,2,dark purple
10595,1,7019,2009,0.971,2,dark purple
10596,1,7019,2010,2.596,2,dark purple
10597,1,7019,2011,-1.407,2,dark purple
10598,1,7019,2012,2.494,2,dark purple
10599,1,7019,2013,0.753,2,dark purple
10600,1,7019,2014,0.383,2,dark purple
10601,1,7019,2015,1.547,2,dark purple
10602,1,7019,2016,-0.423,2,dark purple
10603,1,7019,2017,1.557,2,dark purple
10604,1,7019,2018,1.951,2,dark purple
10605,1,7019,2019,1.345,2,dark purple
10606,1,7019,2020,2.406,2,dark purple
10616,1,7020,2001,1.461,2,dark purple
10617,1,7020,2002,1.262,2,dark purple
10618,1,7020,2003,0.155,2,dark purple
10619,1,7020,2004,1.17,2,dark purple
10620,1,7020,2005,0.544,2,dark purple
10621,1,7020,2006,1.659,2,dark purple
10622,1,7020,2007,0.703,2,dark purple
10623,1,7020,2008,0.818,2,dark purple
10624,1,7020,2009,0.62,2,dark purple
10625,1,7020,2010,2.611,2,dark purple
10626,1,7020,2011,0.591,2,dark purple
10627,1,7020,2012,1.212,2,dark purple
10628,1,7020,2013,1.367,2,dark purple
10629,1,7020,2014,1.244,2,dark purple
10630,1,7020,2015,1.897,2,dark purple
10631,1,7020,2016,1.317,2,dark purple
10632,1,7020,2017,0.884,2,dark purple
10633,1,7020,2018,2.75,2,dark purple
10634,1,7020,2019,1.806,2,dark purple
10635,1,7020,2020,1.898,2,dark purple
11247,22,7016,2003,1.162,2,dark purple
11248,22,7016,2004,0.515,2,dark purple
11249,22,7016,2005,0.152,2,dark purple
11250,22,7016,2006,-0.402,2,dark purple
11251,22,7016,2007,0.647,2,dark purple
11252,22,7016,2008,0.36,2,dark purple
11253,22,7016,2011,0.465,2,dark purple
11254,22,7016,2012,0.318,2,dark purple
11255,22,7016,2013,0.555,2,dark purple
11256,22,7016,2014,0.467,2,dark purple
11257,22,7016,2015,1.36,2,dark purple
11258,22,7016,2016,0.897,2,dark purple
11259,22,7016,2018,0.612,2,dark purple
11260,22,7016,2019,0.665,2,dark purple
11261,22,7016,2020,1.252,2,dark purple
11296,22,7017,2003,1.104,2,dark purple
11297,22,7017,2004,0.407,2,dark purple
11298,22,7017,2005,1.213,2,dark purple
11299,22,7017,2006,0.429,2,dark purple
11300,22,7017,2007,1.046,2,dark purple
11301,22,7017,2010,1.881,2,dark purple
11302,22,7017,2011,-0.24,2,dark purple
11303,22,7017,2012,0.567,2,dark purple
11304,22,7017,2013,1.273,2,dark purple
11305,22,7017,2014,0.999,2,dark purple
11306,22,7017,2015,0.765,2,dark purple
11307,22,7017,2016,1.138,2,dark purple
11308,22,7017,2017,1.415,2,dark purple
11309,22,7017,2018,0.854,2,dark purple
11310,22,7017,2019,0.89,2,dark purple
11311,22,7017,2020,1.343,2,dark purple
11344,22,7018,2003,0.562,2,dark purple
11345,22,7018,2004,0.602,2,dark purple
11346,22,7018,2005,1.008,2,dark purple
11347,22,7018,2006,0.518,2,dark purple
11348,22,7018,2007,0.93,2,dark purple
11349,22,7018,2010,1.439,2,dark purple
11350,22,7018,2011,0.679,2,dark purple
11351,22,7018,2012,0.778,2,dark purple
11352,22,7018,2013,1.078,2,dark purple
11353,22,7018,2014,0.927,2,dark purple
11354,22,7018,2015,0.647,2,dark purple
11355,22,7018,2017,1.096,2,dark purple
11356,22,7018,2018,0.632,2,dark purple
11357,22,7018,2019,1.068,2,dark purple
11358,22,7018,2020,1.205,2,dark purple
11391,22,7019,2002,0.768,2,dark purple
11392,22,7019,2003,0.469,2,dark purple
11393,22,7019,2004,0.175,2,dark purple
11394,22,7019,2005,0.055,2,dark purple
11395,22,7019,2006,0.687,2,dark purple
11396,22,7019,2007,0.4,2,dark purple
11397,22,7019,2010,-0.031,2,dark purple
11398,22,7019,2011,0.375,2,dark purple
11399,22,7019,2012,-0.009,2,dark purple
11400,22,7019,2013,0.898,2,dark purple
11401,22,7019,2014,1.067,2,dark purple
11402,22,7019,2015,1.433,2,dark purple
11403,22,7019,2017,1.149,2,dark purple
11404,22,7019,2018,0.452,2,dark purple
11405,22,7019,2019,1.255,2,dark purple
11437,22,7020,2003,0.824,2,dark purple
11438,22,7020,2004,0.425,2,dark purple
11439,22,7020,2005,0.607,2,dark purple
11440,22,7020,2006,0.308,2,dark purple
11441,22,7020,2007,0.756,2,dark purple
11442,22,7020,2010,1.096,2,dark purple
11443,22,7020,2011,0.32,2,dark purple
11444,22,7020,2012,0.414,2,dark purple
11445,22,7020,2013,0.951,2,dark purple
11446,22,7020,2014,0.865,2,dark purple
11447,22,7020,2015,1.051,2,dark purple
11448,22,7020,2017,1.22,2,dark purple
11449,22,7020,2018,0.637,2,dark purple
11450,22,7020,2019,0.97,2,dark purple
11451,22,7020,2020,1.267,2,dark purple
12212,10,7016,2001,0.662,2,dark purple
12213,10,7016,2002,-0.263,2,dark purple
12214,10,7016,2003,0.987,2,dark purple
12215,10,7016,2004,0.9,2,dark purple
12216,10,7016,2005,0.7,2,dark purple
12217,10,7016,2006,1.01,2,dark purple
12218,10,7016,2007,0.844,2,dark purple
12219,10,7016,2008,0.434,2,dark purple
12220,10,7016,2009,0.53,2,dark purple
12221,10,7016,2010,0.989,2,dark purple
12222,10,7016,2011,0.256,2,dark purple
12223,10,7016,2012,-0.013,2,dark purple
12224,10,7016,2013,1.437,2,dark purple
12225,10,7016,2014,0.83,2,dark purple
12226,10,7016,2015,1.125,2,dark purple
